player,season,weeks_played,avg_hits,min_hits,max_hits,std_hits,p_hit_all_weeks,p_hit_half_or_more
Denzel Mims,2022,2,0.0,0,0,0.0,0.0,0.0
Deon Cain,2019,1,0.0,0,0,0.0,0.0,1.0
Deontay Burnett,2018,1,0.045,0,1,0.20730412441627882,0.045,1.0
Deonte Thompson,2017,5,1.81,1,2,0.39230090491866065,0.0,0.81
Devaughn Vele,2024,2,0.026,0,2,0.16529972776747093,0.001,0.025
Devin Duvernay,2022,5,0.014,0,1,0.11749042514179613,0.0,0.0
Dez Bryant,2017,12,3.521,1,6,0.8435395663512174,0.0,0.002
Diontae Johnson,2019,10,3.899,3,4,0.3013287241535397,0.0,0.0
Diontae Johnson,2020,9,5.339,3,7,0.7085753312104509,0.0,0.993
Diontae Johnson,2021,9,2.138,1,5,0.8814510763508091,0.0,0.061
Diontae Johnson,2022,12,0.331,0,2,0.4789979123127782,0.0,0.0
Diontae Johnson,2023,8,3.763,2,5,0.5223322697287618,0.0,0.751
Diontae Johnson,2024,3,1.981,1,2,0.13652472303579302,0.0,1.0
Dontayvion Wicks,2023,4,1.961,1,3,0.7024806047144647,0.0,0.733
Dontayvion Wicks,2024,8,1.474,1,3,0.5013222516505726,0.0,0.0
Donte Moncrief,2017,2,0.0,0,0,0.0,0.0,0.0
Donte Moncrief,2018,5,1.013,1,2,0.11327400407860577,0.0,0.013
Dontrelle Inman,2017,4,1.685,0,3,0.4977700272214067,0.0,0.697
Dontrelle Inman,2019,1,0.105,0,1,0.3065534211193866,0.105,1.0
Dontrelle Inman,2020,2,0.0,0,0,0.0,0.0,0.0
Doug Baldwin,2017,10,4.544,3,7,0.6797528962792287,0.0,0.453
Doug Baldwin,2018,7,2.809,2,4,0.4674601587301318,0.0,0.777
Drake London,2022,9,1.45,0,3,0.6367888189973188,0.0,0.0
Drake London,2023,11,2.196,1,4,0.45561387160621,0.0,0.0
Drake London,2024,12,4.959,2,8,0.8045613711830812,0.0,0.249
Duke Williams,2019,1,0.998,0,1,0.044676615807377355,0.998,1.0
Dyami Brown,2021,1,0.0,0,0,0.0,0.0,1.0
Dyami Brown,2024,2,0.0,0,0,0.0,0.0,0.0
Eli Rogers,2017,2,0.0,0,0,0.0,0.0,0.0
Elijah Moore,2021,5,1.491,1,3,0.5584970904131911,0.0,0.46
Elijah Moore,2022,3,0.0,0,0,0.0,0.0,0.0
Elijah Moore,2023,10,3.058,1,4,0.4611247119814769,0.0,0.0
Elijah Moore,2024,10,1.779,0,3,0.5405173447725798,0.0,0.0
Emmanuel Sanders,2017,8,0.998,0,2,0.134149170701872,0.0,0.0
Emmanuel Sanders,2018,8,3.024,2,4,0.16560193235587561,0.0,0.026
Emmanuel Sanders,2019,8,2.482,2,4,0.5173741392841354,0.0,0.009
Emmanuel Sanders,2020,8,1.954,0,5,0.7347679905929491,0.0,0.023
Emmanuel Sanders,2021,6,1.118,1,3,0.3256931070808837,0.0,0.001
Equanimeous St. Brown,2018,2,0.823,0,1,0.3816687045069323,0.0,0.823
Equanimeous St. Brown,2021,1,0.0,0,0,0.0,0.0,1.0
Equanimeous St. Brown,2022,1,0.0,0,0,0.0,0.0,1.0
Eric Decker,2017,7,0.099,0,2,0.30199172174084504,0.0,0.0
Freddie Swain,2021,1,0.0,0,0,0.0,0.0,1.0
Gabriel Davis,2020,5,1.013,1,2,0.11327400407860577,0.0,0.013
Gabriel Davis,2021,3,1.027,1,2,0.16208331191088118,0.0,1.0
Garrett Wilson,2022,10,3.693,2,6,0.7581233408885389,0.0,0.136
Garrett Wilson,2023,14,2.061,0,5,0.9926122102815379,0.0,0.0
Garrett Wilson,2024,14,5.871,3,8,0.8616025765978187,0.0,0.241
