player,season,weeks_played,avg_hits,min_hits,max_hits,std_hits,p_hit_all_weeks,p_hit_half_or_more
Equanimeous St. Brown,2021,1,0.287,0,1,0.4523615810388853,0.287,1.0
Equanimeous St. Brown,2022,1,0.824,0,1,0.380820167533181,0.824,1.0
Eric Decker,2017,7,5.002,3,7,0.8740686471896816,0.039,1.0
Freddie Swain,2021,1,0.786,0,1,0.41012680965769605,0.786,1.0
Gabriel Davis,2020,5,2.796,1,5,0.7116066329089408,0.005,0.984
Gabriel Davis,2021,3,1.966,1,3,0.6609417523503868,0.202,1.0
Garrett Wilson,2022,10,7.405,6,10,0.628470365252014,0.001,1.0
Garrett Wilson,2023,14,9.616,5,13,1.29943987933263,0.0,0.993
Garrett Wilson,2024,14,8.935,5,13,1.2683749445648949,0.0,0.974
George Pickens,2022,9,7.615,5,9,0.8478059919580659,0.122,1.0
George Pickens,2023,13,8.304,6,11,0.8975433137180622,0.0,1.0
George Pickens,2024,10,6.693,4,9,0.8699143636013834,0.0,0.991
Geronimo Allison,2017,1,0.623,0,1,0.4846349141364044,0.623,1.0
Geronimo Allison,2018,1,0.99,0,1,0.09949874371066199,0.99,1.0
Geronimo Allison,2019,3,0.848,0,3,0.76478493709016,0.02,0.64
Golden Tate,2017,12,7.311,5,10,0.78884662641099,0.0,0.993
Golden Tate,2018,9,4.573,2,9,1.1977775252524985,0.001,0.822
Golden Tate,2019,7,4.656,2,6,0.7054530459215553,0.0,0.999
Golden Tate,2020,3,1.952,0,3,0.8122167198476032,0.263,0.956
Greg Dortch,2022,3,2.205,1,3,0.4061711461933257,0.206,1.0
Greg Dortch,2023,4,3.01,1,4,0.6662582082045968,0.226,0.999
Greg Dortch,2024,1,0.429,0,1,0.4949333288433908,0.429,1.0
Greg Ward,2019,3,2.639,1,3,0.512522194641364,0.655,1.0
Greg Ward,2020,8,3.819,1,8,1.1064533428934091,0.001,0.602
Hunter Renfrow,2019,7,5.011,2,7,0.7286144385064024,0.012,0.999
Hunter Renfrow,2020,6,4.541,2,6,0.9707311677287382,0.16,0.98
Hunter Renfrow,2021,9,4.646,2,8,1.1492101635471208,0.0,0.837
Hunter Renfrow,2022,1,0.734,0,1,0.44186423254207846,0.734,1.0
Hunter Renfrow,2023,2,1.698,0,2,0.5106818970748817,0.723,0.975
Isaiah Ford,2019,4,3.141,1,4,0.5264209342341923,0.218,0.999
Isaiah Ford,2020,2,1.578,0,2,0.5708905324140523,0.619,0.959
Isaiah Hodgins,2022,3,2.588,1,3,0.5746790408567204,0.632,1.0
Isaiah McKenzie,2018,3,1.823,0,3,0.4956520957284454,0.034,0.984
Isaiah McKenzie,2019,3,0.718,0,3,0.6844530663237619,0.001,0.586
Isaiah McKenzie,2021,1,1.0,1,1,0.0,1.0,1.0
Isaiah McKenzie,2022,6,2.241,0,5,0.7713099247384283,0.0,0.335
Isaiah Wright,2020,2,1.466,0,2,0.5087671373035016,0.471,0.995
J.J. Nelson,2017,3,2.301,0,3,0.6575705285366734,0.41,0.998
J.J. Nelson,2018,1,0.825,0,1,0.3799671038392667,0.825,1.0
Ja'Lynn Polk,2024,2,0.434,0,2,0.5564566470085519,0.032,0.402
Ja'Marr Chase,2021,10,6.528,4,10,0.8020074812618646,0.001,0.996
Ja'Marr Chase,2022,9,7.136,4,9,0.8231063114810868,0.037,1.0
Ja'Marr Chase,2023,11,6.531,4,9,0.8324896395751721,0.0,0.99
Ja'Marr Chase,2024,14,10.651,6,14,1.1459489517426158,0.004,0.999
Jahan Dotson,2022,3,2.885,1,3,0.3252306873589883,0.887,1.0
Jahan Dotson,2023,7,3.889,1,6,0.9255695543825975,0.0,0.943
Jahan Dotson,2024,1,1.0,1,1,0.0,1.0,1.0
Jake Bobo,2023,1,0.979,0,1,0.14338409953687334,0.979,1.0
Jakeem Grant,2017,2,1.398,1,2,0.4894854441145314,0.398,1.0
Jakeem Grant,2018,1,0.584,0,1,0.4928934976239796,0.584,1.0
Jakeem Grant,2019,1,0.666,0,1,0.47163969298607594,0.666,1.0
Jakeem Grant,2020,7,4.473,1,7,1.0987588452431225,0.012,0.957
Jakobi Meyers,2019,3,2.741,0,3,0.4815796922628694,0.76,0.999
Jakobi Meyers,2020,7,5.09,2,7,0.8342062095189654,0.009,0.998
Jakobi Meyers,2021,10,7.724,4,10,1.1635394277805975,0.044,0.995
Jakobi Meyers,2022,8,4.63,1,8,1.1675187364663575,0.002,0.839
Jakobi Meyers,2023,11,7.097,2,11,1.2671191735586673,0.001,0.978
Jakobi Meyers,2024,12,9.273,6,12,1.1298101610447657,0.015,1.0
Jalen Brooks,2024,2,0.454,0,2,0.5530678077776721,0.029,0.425
Jalen Coker,2024,5,3.651,2,5,0.5506350878758091,0.027,1.0
Jalen Guyton,2020,4,2.838,1,4,0.7548218332825304,0.189,0.972
Jalen Guyton,2021,2,1.032,0,2,0.38855630222658855,0.092,0.94
Jalen McMillan,2024,7,5.493,3,7,0.7388849707498455,0.061,1.0
Jalen Nailor,2022,1,0.983,0,1,0.12927103310486848,0.983,1.0
Jalen Nailor,2024,2,1.985,1,2,0.12155245781143219,0.985,1.0
Jalen Reagor,2020,5,2.698,0,5,0.8214596764297077,0.007,0.928
Jalen Reagor,2021,2,0.65,0,2,0.6584071688552608,0.103,0.547
Jalen Reagor,2023,1,0.495,0,1,0.49997499937496875,0.495,1.0
Jalen Tolbert,2023,3,1.053,0,3,0.43149855156187955,0.004,0.936
Jalen Tolbert,2024,6,2.792,2,5,0.6486416576199836,0.0,0.671
Jalin Hyatt,2023,3,2.303,1,3,0.463886839649499,0.305,1.0
Jamal Agnew,2021,5,2.684,1,5,0.8379403320046123,0.002,0.927
Jamal Agnew,2022,2,1.687,0,2,0.5030218683119055,0.706,0.981
Jamal Agnew,2023,2,0.822,0,2,0.5388097994654514,0.072,0.75
James Proche,2021,1,0.997,0,1,0.05469003565550128,0.997,1.0
James Washington,2018,1,0.17,0,1,0.375632799419859,0.17,1.0
James Washington,2019,7,5.124,3,7,0.8176943194128231,0.026,1.0
James Washington,2020,2,1.451,0,2,0.5249752375112563,0.465,0.986
James Washington,2021,3,1.627,0,3,0.5778157145665043,0.046,0.996
Jameson Williams,2023,2,1.714,0,2,0.4901061109596574,0.732,0.982
Jameson Williams,2024,9,6.09,3,9,0.9797448647479609,0.005,0.998
Jamison Crowder,2017,10,6.037,4,9,0.8863582797040935,0.0,0.966
Jamison Crowder,2018,4,2.866,1,4,0.38992819851865035,0.016,0.998
Jamison Crowder,2019,11,7.255,4,10,0.8854236274236192,0.0,0.999
Jamison Crowder,2020,5,3.178,1,5,0.8175059632810027,0.042,0.996
Jamison Crowder,2021,4,2.075,0,4,0.7754837200096467,0.026,0.766
Jamison Crowder,2024,1,0.34,0,1,0.4737087712930805,0.34,1.0
Jarius Wright,2018,3,2.024,0,3,0.6688976005338934,0.234,0.998
Jarius Wright,2019,5,2.545,0,5,0.807449688835162,0.003,0.91
Jaron Brown,2017,5,1.485,0,5,0.9559157912703399,0.001,0.466
Jaron Brown,2019,2,1.398,0,2,0.5418449962858383,0.425,0.973
Jarvis Landry,2017,13,8.141,4,12,1.2454392799329883,0.0,0.981
Jarvis Landry,2018,12,4.894,2,8,0.991344541519244,0.0,0.253
Jarvis Landry,2019,13,10.06,6,13,1.0403845442911963,0.001,1.0
Jarvis Landry,2020,10,6.647,2,10,1.271373666551262,0.006,0.955
Jarvis Landry,2021,6,3.87,2,6,0.7583534795858723,0.014,0.968
Jarvis Landry,2022,1,0.42,0,1,0.4935585071701227,0.42,1.0
Jauan Jennings,2021,3,1.674,0,3,0.7731261216645058,0.14,0.951
Jauan Jennings,2022,2,1.486,0,2,0.5690377843342216,0.523,0.963
Jauan Jennings,2023,1,0.898,0,1,0.3026483107502832,0.898,1.0
Jauan Jennings,2024,11,7.625,3,11,1.1110243021644486,0.002,0.996
Javon Wims,2019,3,1.731,0,3,0.7201659530969233,0.152,0.991
Jayden Reed,2023,9,6.373,3,9,1.0079042613264417,0.004,0.997
Jayden Reed,2024,6,3.262,2,5,0.577369898765081,0.0,0.956
Jaylen Waddle,2021,8,5.038,3,7,0.7433411060879117,0.0,0.984
Jaylen Waddle,2022,12,8.703,6,11,0.8915105159222744,0.0,1.0
Jaylen Waddle,2023,10,5.632,3,9,1.0122134162319723,0.0,0.884
Jaylen Waddle,2024,7,4.439,2,7,1.0071141941210042,0.016,0.981
Jeff Smith,2020,1,0.419,0,1,0.493395378981198,0.419,1.0
Jeff Smith,2022,1,0.994,0,1,0.07722693830523131,0.994,1.0
Jeremy Maclin,2017,8,3.846,1,7,1.0267833267052986,0.0,0.641
Jermaine Kearse,2017,10,4.901,3,8,1.018429673566123,0.0,0.646
Jermaine Kearse,2018,6,2.486,1,5,0.6984296671820291,0.0,0.417
Jerry Jeudy,2020,7,4.48,2,7,0.7858753081755401,0.008,0.996
Jerry Jeudy,2021,1,0.249,0,1,0.4324338099640221,0.249,1.0
Jerry Jeudy,2022,9,7.84,5,9,0.9189124006128115,0.252,1.0
Jerry Jeudy,2023,11,6.854,3,10,1.2315372507561433,0.0,0.968
Jerry Jeudy,2024,11,9.597,7,11,0.6281647872970912,0.021,1.0
John Brown,2017,2,0.367,0,2,0.533208214490362,0.026,0.341
John Brown,2018,8,3.282,1,6,0.7965400178271019,0.0,0.347
John Brown,2019,9,7.472,5,9,0.7107854809997177,0.029,1.0
John Brown,2020,3,2.48,1,3,0.5287721626560914,0.495,1.0
John Hightower,2020,1,0.285,0,1,0.4514144437210666,0.285,1.0
John Ross,2018,6,1.204,0,4,0.8332970658774695,0.0,0.061
John Ross,2019,3,1.917,0,3,0.6603870077462154,0.179,0.999
Johnny Holton,2017,1,0.708,0,1,0.4546823066713725,0.708,1.0
Johnny Holton,2019,1,0.225,0,1,0.4175823272122517,0.225,1.0
Johnny Wilson,2024,1,0.369,0,1,0.482533936630368,0.369,1.0
Jonathan Mingo,2023,8,4.781,2,8,0.8961244333238549,0.002,0.94
Jonathan Mingo,2024,2,0.926,0,2,0.6917542916382954,0.205,0.721
Jordan Addison,2023,11,7.348,4,11,1.1184346203511406,0.001,0.999
Jordan Addison,2024,10,6.298,3,9,0.9608308904276548,0.0,0.967
Jordan Taylor,2017,1,0.994,0,1,0.07722693830523131,0.994,1.0
Jordan Whittington,2024,1,0.997,0,1,0.054690035655501276,0.997,1.0
Jordy Nelson,2017,8,1.478,0,5,0.9917237518583489,0.0,0.032
Jordy Nelson,2018,6,5.51,4,6,0.5999166608788257,0.565,1.0
Josh Bellamy,2017,3,2.384,1,3,0.5518550534334175,0.418,1.0
Josh Bellamy,2018,1,0.775,0,1,0.4175823272122517,0.775,1.0
Josh Doctson,2017,8,4.856,1,8,1.124839544112848,0.005,0.891
Josh Doctson,2018,9,5.778,2,9,1.1561643481789257,0.006,0.98
Josh Downs,2023,7,4.111,2,7,0.8453868936764989,0.002,0.993
Josh Downs,2024,8,5.869,3,8,0.7706094990330705,0.011,0.998
Josh Gordon,2017,2,1.016,0,2,0.14051334456200237,0.018,0.998
Josh Gordon,2018,7,5.546,3,7,0.7575513183936783,0.094,1.0
Josh Gordon,2019,3,1.409,0,3,0.8023210080759445,0.078,0.877
Josh Reynolds,2017,3,0.939,0,3,0.5876044587986038,0.004,0.799
Josh Reynolds,2018,6,3.99,1,6,0.8366002629691195,0.017,0.96
Josh Reynolds,2019,3,2.72,1,3,0.4874423042781576,0.738,1.0
Josh Reynolds,2020,7,5.57,2,7,0.9397340049184129,0.168,0.999
Josh Reynolds,2021,3,2.635,1,3,0.49373575928830604,0.641,1.0
Josh Reynolds,2022,4,2.947,2,4,0.3101467394637577,0.023,1.0
Josh Reynolds,2023,2,1.828,0,2,0.3826434371578846,0.83,0.998
Joshua Palmer,2021,2,1.766,0,2,0.4530386296994992,0.779,0.987
Joshua Palmer,2022,9,6.526,3,9,1.096049268965588,0.021,0.996
Joshua Palmer,2023,5,4.104,2,5,0.7570891625165427,0.32,1.0
Joshua Palmer,2024,5,3.729,1,5,0.8817930596234017,0.197,0.998
Julian Edelman,2018,9,7.204,4,9,0.845212399341136,0.007,1.0
Julian Edelman,2019,13,8.402,5,12,0.8534611883384036,0.0,0.999
Julian Edelman,2020,2,0.183,0,2,0.38924413932646434,0.001,0.182
Julio Jones,2017,12,8.068,5,11,1.1538526769046382,0.0,0.987
Julio Jones,2018,13,10.067,8,12,0.6360117923435068,0.0,1.0
Julio Jones,2019,12,8.888,6,12,1.0475953417231292,0.004,1.0
Julio Jones,2020,5,4.372,3,5,0.5095252692457951,0.385,1.0
Julio Jones,2021,2,1.489,0,2,0.5998991581924416,0.544,0.945
Julio Jones,2022,4,1.875,0,4,0.8493379774859947,0.021,0.672
Justin Jefferson,2020,10,8.015,6,10,0.5956299186575504,0.007,1.0
Justin Jefferson,2021,9,7.299,5,9,0.8459308482376088,0.068,1.0
Justin Jefferson,2022,13,10.025,8,12,0.4476326619003578,0.0,1.0
Justin Jefferson,2023,7,4.02,2,6,0.7743384273042375,0.0,0.98
Justin Jefferson,2024,14,10.309,7,13,0.967222311570613,0.0,1.0
Justin Watson,2019,1,0.62,0,1,0.48538644398046393,0.62,1.0
Justin Watson,2022,1,0.683,0,1,0.4653074252577537,0.683,1.0
Justin Watson,2023,3,1.833,0,3,0.6596294414290497,0.133,0.985
K.J. Osborn,2021,3,2.321,1,3,0.4959425369939546,0.335,1.0
K.J. Osborn,2022,7,4.012,2,6,0.8317788167535888,0.0,0.972
K.J. Osborn,2023,6,4.42,2,6,0.7909487973314075,0.056,0.987
KJ Hamler,2020,4,2.632,1,4,0.747379421712961,0.101,0.938
KaVontae Turpin,2024,4,3.033,1,4,0.6371114502188766,0.208,0.988
Kadarius Toney,2021,3,1.544,1,3,0.6229478308815274,0.07,1.0
Kadarius Toney,2022,1,0.816,0,1,0.3874841932259947,0.816,1.0
Kadarius Toney,2023,2,0.35,0,2,0.4994997497496871,0.011,0.339
Kalif Raymond,2021,5,3.096,2,5,0.734019073321668,0.009,1.0
Kalif Raymond,2022,6,4.531,2,6,0.8336899903441326,0.114,0.996
Kalif Raymond,2023,1,0.999,0,1,0.03160696125855822,0.999,1.0
Kalif Raymond,2024,1,0.991,0,1,0.09444045743218316,0.991,1.0
Kamar Aiken,2017,3,0.872,0,3,0.6881976460291042,0.005,0.696
Kasen Williams,2017,2,1.49,0,2,0.6179805822192149,0.556,0.934
Kayshon Boutte,2024,9,5.827,3,9,1.13537262605719,0.005,0.976
KeeSean Johnson,2019,2,0.303,0,2,0.49718306487651004,0.018,0.285
Keelan Cole,2017,8,4.8,2,8,0.8740709353364864,0.001,0.958
Keelan Cole,2018,5,3.356,0,5,0.7505091605037209,0.026,0.99
Keelan Cole,2019,3,2.722,1,3,0.45466031276107666,0.725,1.0
Keelan Cole,2020,8,5.159,2,8,1.0333048920817127,0.009,0.951
Keelan Cole,2021,1,0.575,0,1,0.49434299833212975,0.575,1.0
Keenan Allen,2017,13,8.701,6,12,1.1881073183850017,0.0,1.0
Keenan Allen,2018,12,8.803,4,12,1.2720813653222032,0.012,0.997
Keenan Allen,2019,12,8.029,5,11,1.0891092690818494,0.0,0.987
Keenan Allen,2020,9,5.222,3,8,0.893709124939429,0.0,0.983
Keenan Allen,2021,10,6.489,3,10,1.0497042440611546,0.003,0.978
Keenan Allen,2022,7,6.091,3,7,0.724374902933557,0.303,1.0
Keenan Allen,2023,10,6.049,3,10,1.0452746050679698,0.001,0.93
Keenan Allen,2024,11,6.008,2,10,1.1514929439644865,0.0,0.913
Keke Coutee,2018,1,0.982,0,1,0.132951118836962,0.982,1.0
Keke Coutee,2019,3,2.03,0,3,0.6380438856379708,0.217,0.998
Keke Coutee,2020,3,2.512,1,3,0.5965366711276014,0.565,1.0
Kelvin Benjamin,2017,7,4.009,1,7,0.9710401639479183,0.005,0.951
Kelvin Benjamin,2018,6,3.676,1,6,0.9659316746022982,0.015,0.891
Kelvin Harmon,2019,5,4.072,1,5,0.767343469379912,0.307,0.999
Kendall Hinton,2021,1,0.824,0,1,0.380820167533181,0.824,1.0
Kendall Hinton,2022,3,2.287,0,3,0.6860255097297767,0.414,0.994
Kendall Wright,2017,7,4.004,2,7,0.9705586020431739,0.006,0.957
Kendrick Bourne,2017,3,1.578,1,3,0.6114867128564611,0.065,1.0
Kendrick Bourne,2018,6,5.046,3,6,0.7847827724918534,0.307,1.0
Kendrick Bourne,2019,2,1.454,0,2,0.6211956213625464,0.523,0.931
Kendrick Bourne,2020,6,3.228,0,6,1.069586836119443,0.01,0.75
Kendrick Bourne,2021,4,3.215,1,4,0.6362193018134548,0.324,0.991
Kendrick Bourne,2022,3,2.759,1,3,0.4460033632160188,0.767,1.0
Kendrick Bourne,2023,3,2.485,1,3,0.5493405137071177,0.511,1.0
Kendrick Bourne,2024,3,2.227,0,3,0.677842902153589,0.367,0.998
Kenny Britt,2017,2,0.845,0,2,0.452741648183597,0.037,0.808
Kenny Golladay,2017,2,0.929,0,2,0.7042435658208033,0.215,0.714
Kenny Golladay,2018,7,5.949,3,7,0.6681309751837584,0.189,1.0
Kenny Golladay,2019,10,6.913,4,9,0.9723327619698927,0.0,0.994
Kenny Golladay,2020,1,1.0,1,1,0.0,1.0,1.0
Kenny Golladay,2021,5,2.141,1,4,0.7675408783902001,0.0,0.798
Kenny Golladay,2022,1,0.442,0,1,0.4966246067202068,0.442,1.0
Kenny Stills,2017,9,6.823,4,9,0.8171113755174382,0.005,1.0
Kenny Stills,2018,5,2.308,1,5,0.8253096388628937,0.003,0.843
Kenny Stills,2019,4,2.196,1,4,0.6128490841961012,0.026,0.917
Kenny Stills,2021,1,0.523,0,1,0.4994707198625361,0.523,1.0
Keon Coleman,2024,5,3.006,1,5,0.7835585491844244,0.025,0.988
KhaDarel Hodge,2020,1,0.989,0,1,0.10430244484191156,0.989,1.0
KhaDarel Hodge,2021,1,0.996,0,1,0.063118935352238,0.996,1.0
KhaDarel Hodge,2022,1,0.6,0,1,0.48989794855663565,0.6,1.0
KhaDarel Hodge,2023,1,0.959,0,1,0.198290191386261,0.959,1.0
Khalil Shakir,2023,3,2.859,2,3,0.3480215510568275,0.859,1.0
Khalil Shakir,2024,11,6.499,2,10,1.0999995454544516,0.0,0.966
Kyle Philips,2023,2,1.953,1,2,0.21163884331568247,0.953,1.0
Ladd McConkey,2024,12,10.771,8,12,0.9080523112684643,0.227,1.0
Laquon Treadwell,2018,2,1.23,0,2,0.6317436188834835,0.341,0.889
Laquon Treadwell,2021,5,4.32,2,5,0.6321392251711644,0.405,1.0
Larry Fitzgerald,2017,12,7.63,5,11,1.0793979803575695,0.0,0.983
Larry Fitzgerald,2018,10,6.246,2,10,1.2804233674843644,0.002,0.91
Larry Fitzgerald,2019,10,6.849,3,10,1.2434625044608303,0.006,0.97
Larry Fitzgerald,2020,6,3.889,1,6,0.8617882570562214,0.017,0.962
Leonte Carroo,2017,1,0.904,0,1,0.2945912422323515,0.904,1.0
Lil'Jordan Humphrey,2021,1,0.988,0,1,0.10888526071052962,0.988,1.0
Lil'Jordan Humphrey,2024,2,0.425,0,2,0.5444033431197864,0.026,0.399
Lynn Bowden,2023,1,0.552,0,1,0.49728864857344174,0.552,1.0
Mack Hollins,2017,1,0.392,0,1,0.4881966816765555,0.392,1.0
Mack Hollins,2020,1,0.982,0,1,0.132951118836962,0.982,1.0
Mack Hollins,2021,1,0.348,0,1,0.4763360158543546,0.348,1.0
Mack Hollins,2022,7,4.224,1,7,1.0722984659132924,0.009,0.95
Mack Hollins,2024,4,2.118,0,4,0.7280631840712728,0.009,0.81
Malik Heath,2024,1,0.914,0,1,0.2803640490505157,0.914,1.0
Malik Nabers,2024,12,8.702,4,12,1.2112786632315455,0.002,0.996
Malik Washington,2024,3,2.504,0,3,0.5999866665185152,0.558,0.999
Marcell Ateman,2018,1,0.194,0,1,0.395428881089887,0.194,1.0
Marcell Ateman,2019,1,0.851,0,1,0.3560884721526379,0.851,1.0
Marcus Johnson,2019,2,1.945,1,2,0.22798026230355992,0.945,1.0
Marcus Johnson,2020,1,0.171,0,1,0.3765089640367145,0.171,1.0
Marcus Johnson,2021,2,1.088,1,2,0.28329489935401236,0.088,1.0
Marcus Johnson,2022,2,0.729,0,2,0.49351697032624925,0.023,0.706
Marqise Lee,2017,7,6.209,4,7,0.6923286791690778,0.352,1.0
Marquez Callaway,2021,7,4.51,2,7,0.8269824665614137,0.008,0.999
Marquez Callaway,2022,3,0.945,0,3,0.7469772419558711,0.014,0.706
Marquise Brown,2019,3,0.608,0,3,0.6295522218211926,0.003,0.532
Marquise Brown,2020,8,5.333,3,8,0.9089064858388899,0.002,0.987
Marquise Brown,2021,11,6.168,3,10,1.0944295317652937,0.0,0.954
Marquise Brown,2022,8,5.231,2,8,1.036165527316944,0.003,0.947
Marquise Brown,2023,8,4.159,2,8,0.9724808481404659,0.001,0.751
Marquise Goodwin,2017,9,7.441,6,9,0.6453828321236937,0.055,1.0
Marquise Goodwin,2018,4,2.376,1,4,0.6104293570922028,0.044,0.975
Marquise Goodwin,2022,4,2.452,1,4,0.5582974117797789,0.023,0.991
Martavis Bryant,2017,8,4.778,1,8,1.2201295013235276,0.006,0.853
Marvin Hall,2020,2,1.375,1,2,0.4841229182759271,0.375,1.0
Marvin Jones,2017,11,9.795,7,11,0.7943393481378095,0.19,1.0
Marvin Jones,2018,4,3.346,1,4,0.6901333204533745,0.467,0.996
Marvin Jones,2019,10,5.427,3,9,1.0708272503069765,0.0,0.805
Marvin Jones,2020,9,6.274,3,9,0.9627689234702166,0.001,0.999
Marvin Jones,2021,9,5.044,3,8,1.1180626100536588,0.0,0.911
Marvin Jones,2022,6,4.062,1,6,0.8343596346899819,0.033,0.975
Mason Tipton,2024,1,0.825,0,1,0.37996710383926663,0.825,1.0
Maurice Harris,2018,3,1.923,1,3,0.3017797209886708,0.01,1.0
Mecole Hardman,2019,2,0.993,0,2,0.20724623036378734,0.018,0.975
Mecole Hardman,2020,4,1.932,0,4,0.7819053651178,0.021,0.681
Mecole Hardman,2021,7,4.878,3,7,0.8044352055945838,0.019,1.0
Mecole Hardman,2022,2,1.974,1,2,0.15913516267626082,0.974,1.0
Mecole Hardman,2023,1,0.996,0,1,0.063118935352238,0.996,1.0
Michael Bandy,2022,1,0.36,0,1,0.48,0.36,1.0
Michael Campanaro,2017,2,0.872,0,2,0.6925431394505328,0.184,0.688
Michael Crabtree,2017,7,3.887,1,6,0.9466947765779634,0.0,0.93
Michael Crabtree,2018,7,3.547,1,7,0.8807899863190998,0.002,0.9
Michael Gallup,2018,8,4.986,2,8,0.9153163387594477,0.001,0.949
Michael Gallup,2019,9,7.012,4,9,0.886485194461814,0.02,1.0
Michael Gallup,2020,8,3.874,1,8,0.9910216950198416,0.001,0.648
Michael Gallup,2021,3,2.098,1,3,0.6280095540674522,0.251,1.0
Michael Gallup,2022,7,2.96,0,7,1.0316976301223144,0.001,0.655
Michael Gallup,2023,5,2.591,0,5,0.8507167566234957,0.014,0.926
Michael Pittman,2020,6,3.815,1,6,0.9299327932705674,0.026,0.929
Michael Pittman,2021,10,8.315,6,10,0.791059416226114,0.006,1.0
Michael Pittman,2022,12,6.579,2,11,1.3430409524657094,0.0,0.804
Michael Pittman,2023,14,9.18,6,13,1.1754148203932089,0.0,0.99
Michael Pittman,2024,11,7.019,4,10,1.0614325225844552,0.0,0.994
Michael Thomas,2017,13,9.977,6,12,1.1092659735158201,0.0,1.0
Michael Thomas,2018,11,5.987,3,9,1.0260755332820288,0.0,0.928
Michael Thomas,2019,13,10.924,9,13,0.4474639650295876,0.001,1.0
Michael Thomas,2020,4,3.173,2,4,0.4723039275720667,0.213,1.0
Michael Thomas,2023,5,3.649,1,5,0.8987763904331265,0.163,0.986
Michael Wilson,2023,5,4.091,2,5,0.7633603343113919,0.326,1.0
Michael Wilson,2024,6,3.584,1,6,0.9470712750368898,0.019,0.891
Mike Evans,2017,11,6.611,4,9,0.8953652885833803,0.0,0.992
Mike Evans,2018,13,9.249,6,12,0.9628078728386054,0.0,1.0
Mike Evans,2019,8,6.306,3,8,0.8368775298692157,0.067,0.999
Mike Evans,2020,10,7.342,3,10,1.1597568710725539,0.02,0.992
Mike Evans,2021,8,5.849,3,8,0.7349823127123536,0.002,0.996
Mike Evans,2022,10,5.877,3,9,0.9120696245353203,0.0,0.962
Mike Evans,2023,12,6.652,3,10,1.029998058250597,0.0,0.884
Mike Evans,2024,10,8.007,5,10,0.9224700537144824,0.015,1.0
Mike Wallace,2017,9,6.32,3,9,0.9856977224281285,0.009,0.998
Mike Williams,2017,1,0.738,0,1,0.43972263985380594,0.738,1.0
Mike Williams,2018,3,2.705,1,3,0.48163783074006966,0.717,1.0
Mike Williams,2019,8,6.964,5,8,0.7434406499512923,0.237,1.0
Mike Williams,2020,8,5.663,3,8,0.8907474389522543,0.011,0.998
Mike Williams,2021,8,3.43,2,7,0.9182047701901793,0.0,0.432
Mike Williams,2022,8,5.846,4,8,0.5552332843048947,0.001,1.0
Mohamed Sanu,2017,9,5.425,3,8,0.8777100888106505,0.0,0.988
Mohamed Sanu,2018,9,7.004,4,9,0.9726170880670358,0.045,1.0
Mohamed Sanu,2019,8,3.655,1,7,0.9337960162690778,0.0,0.552
Mohamed Sanu,2020,1,0.81,0,1,0.3923009049186606,0.81,1.0
N'Keal Harry,2021,2,1.075,0,2,0.46837484987987993,0.15,0.925
Nelson Agholor,2017,9,5.899,3,8,0.9180408487643674,0.0,0.996
Nelson Agholor,2018,8,5.476,3,7,0.7983883766688992,0.0,0.992
Nelson Agholor,2019,4,1.918,0,4,0.9472465360190029,0.044,0.671
Nelson Agholor,2020,7,5.861,4,7,0.7574160019434497,0.187,1.0
Nelson Agholor,2021,5,3.936,1,5,0.8172539385038166,0.246,0.995
Nelson Agholor,2022,3,1.532,0,3,0.5504325571766264,0.017,0.99
Nelson Agholor,2023,3,2.53,0,3,0.6253798845501829,0.598,0.997
Nelson Agholor,2024,1,0.557,0,1,0.4967403748438413,0.557,1.0
Nico Collins,2021,3,1.879,0,3,0.6988268741254876,0.19,0.999
Nico Collins,2022,6,4.879,2,6,0.8777009741364082,0.254,0.993
Nico Collins,2023,10,7.602,5,10,0.848290044737058,0.002,1.0
Nico Collins,2024,7,3.767,2,6,0.7243693809100438,0.0,0.987
Noah Brown,2020,1,0.12,0,1,0.32496153618543844,0.12,1.0
Noah Brown,2021,1,0.938,0,1,0.24115555146004825,0.938,1.0
Noah Brown,2022,5,3.653,1,5,0.6697693632885876,0.05,0.995
Noah Brown,2023,5,3.296,2,4,0.46517093632341217,0.0,1.0
Noah Brown,2024,5,4.186,2,5,0.6256228896068301,0.301,1.0
Odell Beckham,2017,1,0.957,0,1,0.20285709255532575,0.957,1.0
Odell Beckham,2018,8,4.842,3,7,0.8312857511108921,0.0,0.959
Odell Beckham,2019,13,7.269,4,11,1.1448314286391688,0.0,0.944
Olamide Zaccheaus,2020,1,1.0,1,1,0.0,1.0,1.0
Olamide Zaccheaus,2021,1,0.194,0,1,0.39542888108988705,0.194,1.0
Olamide Zaccheaus,2022,4,2.069,1,4,0.6973083966223267,0.016,0.805
Olamide Zaccheaus,2024,5,3.548,1,5,0.8047956262306599,0.119,0.999
Parker Washington,2024,4,3.478,1,4,0.6414951285863362,0.555,0.996
Parris Campbell,2019,3,1.266,0,3,0.5614659384147893,0.029,0.969
Parris Campbell,2021,1,0.961,0,1,0.19359493795035035,0.961,1.0
Parris Campbell,2022,8,5.342,2,8,0.8191678704636797,0.002,0.99
Parris Campbell,2023,1,0.18,0,1,0.38418745424597095,0.18,1.0
Paul Richardson,2017,6,4.234,2,6,0.7205858727452267,0.025,0.994
Paul Richardson,2018,4,1.711,0,4,0.8291435340156733,0.013,0.585
